Product_name,Prices,Description,Reviews,CPU,RAM,OS,Storage,Display,Warranty,doc
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,44500.0,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,4.2,AMD Ryzen 5 Hexa Core,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp amd ryzen 5 hexa core 5500u - (16 gb/512 gb ssd/windows 11 home) 15s-eq2305au thin and light laptop amd ryzen 5 hexa core 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹44500.0 amd ryzen 5 hexa core processor16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ542WS T...,44199.0,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,5.0,AMD Ryzen 5 Quad Core,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook go 15 amd ryzen 5 quad core 7520u - (16 gb/512 gb ssd/windows 11 home) e1504fa-nj542ws t... amd ryzen 5 quad core 16 gb 16 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹44199.0 amd ryzen 5 quad core processor16 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin and...,66990.0,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Display1 Year Onsite Warranty,4.4,AMD Ryzen 5 Hexa Core,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,33.78 cm,1 Year,hp pavilion aero amd ryzen 5 hexa core 7535u - (16 gb/512 gb ssd/windows 11 home) 13-be2057au thin and... amd ryzen 5 hexa core 16 gb 16 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹66990.0 amd ryzen 5 hexa core processor16 gb lpddr5 ramwindows 11 operating system512 gb ssd33.78 cm (13.3 inch) display1 year onsite warranty
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,64990.0,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Premium Support with 1 Year Onsite Warranty,4.3,AMD Ryzen 7 Octa Core,16 GB,Windows 11,16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year  Premium Support with 1 Year,lenovo ideapad flex 5 amd ryzen 7 octa core 7730u - (16 gb/512 gb ssd/windows 11 home) 14abr8 2 in 1 l... amd ryzen 7 octa core 16 gb 16 gb lpddr4x ramwindows 11 operating system512 gb ssd ₹64990.0 amd ryzen 7 octa core processor16 gb lpddr4x ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) touchscreen display1 year onsite premium support with 1 year onsite warranty
ASUS Vivobook S14 Flip (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/51...,69990.0,"Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty",4.2,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,35.56 cm,1 year1 Year,"asus vivobook s14 flip (2025) with office 2024 + m365 basic* intel core i5 13th gen 13420h - (16 gb/51... intel core i5 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹69990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd35.56 cm (14 inch) touchscreen displaymicrosoft office home 2024 (lifetime validity ) + microsoft 365 basic*(1-year validity), one-month membership of adobe creative cloud all apps, mcafee 1 year1 year onsite warranty"
Lenovo IdeaPad Flex 5 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,74990.0,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.4,Intel Core i5,16 GB,Windows 11,16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD,35.56 cm,No Warranty,lenovo ideapad flex 5 intel core i5 13th gen 1335u - (16 gb/512 gb ssd/windows 11 home) 14iru8 2 in 1 ... intel core i5 16 gb 16 gb lpddr4x ramwindows 11 operating system512 gb ssd ₹74990.0 intel core i5 processor (13th gen)16 gb lpddr4x ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) touchscreen display1yr warranty + 1 yr premium care and 1 yr accidental damage protection
HP 250 G9 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 250 G9 Thin and Light Lapt...,23490.0,Intel Celeron Dual Core Processor8 GB DDR4 RAM32 bit Windows 11 Home Operating System256 GB SSD39.62 cm (15.6 inch) DisplayWindows 111 year Domestic warranty,4.3,Intel Celeron Dual Core,8 GB,Windows 11,8 GB DDR4 RAM32 bit Windows 11 Home Operating System256 GB SSD,39.62 cm,111 year Domestic,hp 250 g9 intel celeron dual core n4500 - (8 gb/256 gb ssd/windows 11 home) 250 g9 thin and light lapt... intel celeron dual core 8 gb 8 gb ddr4 ram32 bit windows 11 home operating system256 gb ssd ₹23490.0 intel celeron dual core processor8 gb ddr4 ram32 bit windows 11 home operating system256 gb ssd39.62 cm (15.6 inch) displaywindows 111 year domestic warranty
Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light ...,30780.0,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,lenovo v15 intel core i3 12th gen 1215u - (8 gb/512 gb ssd/windows 11 home) v15 g3 iap thin and light ... intel core i3 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹30780.0 intel core i3 processor (12th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,46390.0,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,4.4,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp (2024) laptop with backlit keyboard intel core i5 12th gen 1235u - (8 gb/512 gb ssd/windows 11 home... intel core i5 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹46390.0 intel core i5 processor (12th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year warranty
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ341WS Thi...,36990.0,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.4,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook 15 intel core i3 12th gen 1215u - (16 gb/512 gb ssd/windows 11 home) x1504za-nj341ws thi... intel core i3 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹36990.0 intel core i3 processor (12th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,79990.0,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,5.0,Intel Core i7,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD,40.64 cm,No Warranty,lenovo ideapad slim 5 intel core i7 13th gen 13700h - (16 gb/1 tb ssd/windows 11 home) 16irl8 laptop intel core i7 16 gb 16 gb lpddr5 ramwindows 11 operating system1 tb ssd ₹79990.0 intel core i7 processor (13th gen)16 gb lpddr5 ramwindows 11 operating system1 tb ssd40.64 cm (16 inch) display1yr warranty + 1 yr premium care and 1 yr accidental damage protection
DELL 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,35990.0,"Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",3.8,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,No Warranty,"dell 15 intel core i3 13th gen 1305u - (8 gb/512 gb ssd/windows 11 home) 3530 thin and light laptop intel core i3 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹35990.0 intel core i3 processor (13th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymy dell (dell power manager,dell support assist)1 year onsite hardware service"
MSI Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1202IN Thin and ...,43990.0,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,3.7,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,msi intel core i7 12th gen 1255u - (16 gb/512 gb ssd/windows 11 home) modern 14 c12mo-1202in thin and ... intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹43990.0 intel core i7 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83EQ005VIN Thin and Light Laptop,50499.0,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1-Year Warranty Care,4.3,Intel Core i5,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD,35.56 cm,No Warranty,lenovo intel core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) 83eq005vin thin and light laptop intel core i5 16 gb 16 gb lpddr5 ramwindows 11 home operating system512 gb ssd ₹50499.0 intel core i5 processor (12th gen)16 gb lpddr5 ramwindows 11 home operating system512 gb ssd35.56 cm (14 inch) display1-year warranty care
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7/ 15IGL7 Thin...,24990.0,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,4.3,Intel Celeron Dual Core,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,No Warranty,lenovo ideapad 1 intel celeron dual core n4020 - (8 gb/512 gb ssd/windows 11 home) 14igl7/ 15igl7 thin... intel celeron dual core 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹24990.0 intel celeron dual core processor8 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 yr. onsite + 1 yr. accidental damage protection
Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,31490.0,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year International Travelers Warranty (ITW),4.6,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year International Travelers,acer aspire 3 intel core i3 12th gen - (8 gb/512 gb ssd/windows 11 home) a315-59 thin and light laptop intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹31490.0 intel core i3 processor (12th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year international travelers warranty (itw)
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5542WS ...,53599.0,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Carry-in Warranty,4.2,AMD Ryzen 5 Quad Core,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year Carry-in,asus vivobook go 15 amd ryzen 5 quad core 7520u - (16 gb/512 gb ssd/windows 11 home) e1504fa-nj5542ws ... amd ryzen 5 quad core 16 gb 16 gb lpddr5 ramwindows 11 home operating system512 gb ssd ₹53599.0 amd ryzen 5 quad core processor16 gb lpddr5 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home 2024 + microsoft 365 basic1 year carry-in warranty
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Hom...",37990.0,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service,2.3,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,No Warranty,"dell inspiron 15 with backlit keyboard, intel core i3 12th gen 1215u - (8 gb/512 gb ssd/windows 11 hom... intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹37990.0 intel core i3 processor (12th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home & student 20211 year onsite hardware service"
Lenovo AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light ...,39990.0,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,AMD Ryzen 7 Octa Core,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,lenovo amd ryzen 7 octa core 7730u - (8 gb/512 gb ssd/windows 11 home) thinkbook 15 g5 thin and light ... amd ryzen 7 octa core 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹39990.0 amd ryzen 7 octa core processor8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Infinix Zero Book Ultra AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) ZL514 Thin an...,79990.0,Intel Core Ultra 9 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,Intel Core Ultra 9,32 GB,Windows 11,32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD,39.62 cm,1 Year,infinix zero book ultra ai pc intel core ultra 9 185h - (32 gb/1 tb ssd/windows 11 home) zl514 thin an... intel core ultra 9 32 gb 32 gb lpddr5x ramwindows 11 operating system1 tb ssd ₹79990.0 intel core ultra 9 processor32 gb lpddr5x ramwindows 11 operating system1 tb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP Pavilion 15 FHD Display AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-EH3036AU...,42990.0,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,5.0,AMD Ryzen 5 Hexa Core,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp pavilion 15 fhd display amd ryzen 5 hexa core 7530u - (8 gb/512 gb ssd/windows 11 home) 15-eh3036au... amd ryzen 5 hexa core 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹42990.0 amd ryzen 5 hexa core processor8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
ASUS TUF A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,61990.0,"AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindow 11, MS Office Home and Student 2021, 1 Year McAfee1 Year Onsite Warranty",4.0,AMD Ryzen 5 Hexa Core,16 GB,Windows 11,16 GB DDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD,39.62 cm,1 Year McAfee1 Year,"asus tuf a15 amd ryzen 5 hexa core 7535hs - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia gef... amd ryzen 5 hexa core 16 gb 16 gb ddr5 ram64 bit windows 11 home operating system512 gb ssd ₹61990.0 amd ryzen 5 hexa core processor16 gb ddr5 ram64 bit windows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaywindow 11, ms office home and student 2021, 1 year mcafee1 year onsite warranty"
HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook,15200.0,MediaTek MT8183 Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 Inch) Display1 Year Carry-in Warranty,4.4,MediaTek MT8183,4 GB,Not Specified,Not Specified,29.46 cm,1 Year Carry-in,hp chromebook mediatek mt8183 - (4 gb/32 gb emmc storage/chrome os) 11mk g9 ee chromebook mediatek mt8183 4 gb not specified ₹15200.0 mediatek mt8183 processor4 gb lpddr4x ramchrome operating system29.46 cm (11.6 inch) display1 year carry-in warranty
Lenovo V15 Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Thin and...,37990.0,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayNo1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On,4.0,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,lenovo v15 intel intel core i5 11th gen 1135g7 - (8 gb/512 gb ssd/windows 11 home) v15 itl g2 thin and... intel core i5 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹37990.0 intel core i5 processor (11th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displayno1 year onsite warranty + 1 year accidental damage protection add on
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ545WS Thi...,45990.0,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook 15 intel core i5 12th gen 1235u - (16 gb/512 gb ssd/windows 11 home) x1502za-ej545ws thi... intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹45990.0 intel core i5 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busine...,49990.0,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,4.2,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,msi modern 15 intel core i7 12th gen 1255u - (16 gb/512 gb ssd/windows 11 home) modern 15 b12mo busine... intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹49990.0 intel core i7 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year warranty term
ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) S5504VA-MA553WS Laptop,77999.0,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) Display1 YEAR INTERNATIONAL,3.9,Intel Core i5,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Home Operating System1 TB SSD,39.62 cm,No Warranty,asus intel core i5 13th gen - (16 gb/1 tb ssd/windows 11 home/4 gb graphics) s5504va-ma553ws laptop intel core i5 16 gb 16 gb lpddr5 ramwindows 11 home operating system1 tb ssd ₹77999.0 intel core i5 processor (13th gen)16 gb lpddr5 ramwindows 11 home operating system1 tb ssd39.62 cm (15.6 inch) display1 year international
DELL Inspiron 5620 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5620 Lap...,59990.0,"Intel Core i5 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayWindows 11, Microsoft Office1 Year Onsite Warranty",3.7,Intel Core i5,16 GB,Windows 11,16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD,40.64 cm,1 Year,"dell inspiron 5620 intel core i5 12th gen 1235u - (16 gb/512 gb ssd/windows 11 home) inspiron 5620 lap... intel core i5 16 gb 16 gb ddr5 ram64 bit windows 11 operating system512 gb ssd ₹59990.0 intel core i5 processor (12th gen)16 gb ddr5 ram64 bit windows 11 operating system512 gb ssd40.64 cm (16 inch) displaywindows 11, microsoft office1 year onsite warranty"
